 447.579 1.08650E-003
 447.844 1.09020E-003
 448.094 1.09500E-003
 448.360 1.08750E-003
 448.610 1.08580E-003
 448.875 1.09180E-003
 449.125 1.10400E-003
 449.391 1.10350E-003
 449.641 1.09810E-003
 449.907 1.10560E-003
 450.157 1.11040E-003
 450.422 1.12170E-003
 450.672 1.11880E-003
 450.938 1.12810E-003
 451.188 1.13360E-003
 451.454 1.13160E-003
 451.704 1.13990E-003
 451.969 1.15230E-003
 452.219 1.13780E-003
 452.485 1.13450E-003
 452.735 1.13810E-003
 453.000 1.14820E-003
 453.250 1.15250E-003
 453.516 1.15420E-003
 453.766 1.15750E-003
 454.032 1.16960E-003
 454.282 1.17320E-003
 454.547 1.17850E-003
 454.797 1.18280E-003
 455.063 1.19460E-003
 455.329 1.19440E-003
 455.579 1.19860E-003
 455.844 1.20990E-003
 456.094 1.21670E-003
 456.360 1.20900E-003
 456.625 1.20740E-003
 456.875 1.20770E-003
 457.141 1.21660E-003
 457.391 1.22080E-003
 457.657 1.21930E-003
 457.922 1.21780E-003
 458.172 1.22810E-003
 458.438 1.22740E-003
 458.704 1.22810E-003
 458.954 1.22950E-003
 459.219 1.23250E-003
 459.469 1.23590E-003
 459.735 1.24170E-003
 460.000 1.25140E-003
 460.250 1.26220E-003
 460.516 1.24760E-003
 460.782 1.25000E-003
 461.032 1.25320E-003
 461.297 1.26080E-003
 461.547 1.26400E-003
 461.813 1.26880E-003
 462.079 1.27590E-003
 462.329 1.28470E-003
 462.594 1.29490E-003
 462.844 1.29650E-003
 463.110 1.30000E-003
 463.360 1.30760E-003
 463.625 1.31620E-003
 463.891 1.31850E-003
 464.141 1.32540E-003
 464.407 1.32720E-003
 464.657 1.33010E-003
 464.922 1.32530E-003
 465.172 1.33190E-003
 465.438 1.33750E-003
 465.688 1.33930E-003
 465.954 1.34190E-003
 466.204 1.34190E-003
 466.469 1.34350E-003
 466.719 1.35110E-003
 466.985 1.34880E-003
 467.235 1.36370E-003
 467.500 1.37080E-003
 467.750 1.36550E-003
 468.016 1.36850E-003
 468.266 1.37320E-003
 468.532 1.37150E-003
 468.782 1.37290E-003
 469.047 1.37140E-003
 469.297 1.37560E-003
 469.563 1.37840E-003
 469.813 1.38890E-003
 470.079 1.38460E-003
 470.329 1.39220E-003
 470.594 1.39400E-003
 470.860 1.40020E-003
 471.110 1.40580E-003
 471.375 1.41990E-003
 471.641 1.42710E-003
 471.891 1.42320E-003
 472.157 1.42960E-003
 472.407 1.43570E-003
 472.672 1.43430E-003
 472.938 1.43810E-003
 473.188 1.43360E-003
 473.454 1.43490E-003
 473.719 1.45110E-003
 473.969 1.44820E-003
 474.235 1.44940E-003
 474.500 1.45910E-003
 474.750 1.46160E-003
 475.016 1.46880E-003
 475.266 1.47030E-003
 475.532 1.48620E-003
 475.797 1.48900E-003
 476.047 1.47740E-003
 476.313 1.47830E-003
 476.579 1.48940E-003
 476.829 1.47690E-003
 477.094 1.47840E-003
 477.360 1.47820E-003
 477.610 1.48360E-003
 477.875 1.49080E-003
 478.125 1.49580E-003
 478.391 1.49940E-003
 478.657 1.50740E-003
 478.907 1.51520E-003
 479.172 1.51950E-003
 479.438 1.53140E-003
 479.688 1.54210E-003
 479.954 1.54700E-003
 480.204 1.54050E-003
 480.469 1.55170E-003
 480.735 1.55670E-003
 480.985 1.54520E-003
 481.250 1.54620E-003
 481.500 1.54700E-003
 481.766 1.55970E-003
 482.032 1.55930E-003
 482.282 1.56040E-003
 482.547 1.56430E-003
 482.797 1.57530E-003
 483.063 1.58150E-003
 483.329 1.58180E-003
 483.579 1.58140E-003
 483.844 1.59300E-003
 484.094 1.58900E-003
 484.360 1.59930E-003
 484.610 1.61330E-003
 484.875 1.59870E-003
 485.125 1.59960E-003
 485.391 1.59660E-003
 485.641 1.59750E-003
 485.907 1.60300E-003
 486.157 1.60650E-003
 486.422 1.61200E-003
 486.672 1.61430E-003
 486.938 1.62420E-003
 487.188 1.63180E-003
 487.454 1.63270E-003
 487.704 1.63720E-003
 487.969 1.64110E-003
 488.219 1.64040E-003
 488.485 1.65300E-003
 488.735 1.66360E-003
 489.000 1.66340E-003
 489.250 1.65860E-003
 489.516 1.66120E-003
 489.766 1.66530E-003
 490.032 1.67950E-003
 490.282 1.67410E-003
 490.547 1.67820E-003
 490.813 1.68390E-003
 491.079 1.69110E-003
 491.329 1.69670E-003
 491.594 1.70170E-003
 491.860 1.70990E-003
 492.125 1.71010E-003
 492.375 1.71160E-003
 492.641 1.71890E-003
 492.907 1.72230E-003
 493.172 1.72270E-003
 493.422 1.72190E-003
 493.688 1.72150E-003
 493.954 1.72380E-003
 494.219 1.72770E-003
 494.469 1.72560E-003
 494.735 1.72640E-003
 495.000 1.73050E-003
 495.266 1.74030E-003
 495.516 1.74180E-003
 495.782 1.75060E-003
 496.047 1.75780E-003
 496.297 1.75880E-003
 496.563 1.75910E-003
 496.829 1.77240E-003
 497.079 1.77330E-003
 497.344 1.77600E-003
 497.610 1.77340E-003
 497.860 1.77460E-003
 498.125 1.78500E-003
 498.375 1.78880E-003
 498.641 1.78730E-003
 498.907 1.79550E-003
 499.157 1.79970E-003
 499.422 1.81020E-003
 499.688 1.81220E-003
 499.938 1.82520E-003
 500.204 1.83340E-003
 500.454 1.82580E-003
 500.719 1.83390E-003
 500.985 1.83730E-003
 501.235 1.83630E-003
 501.500 1.84130E-003
 501.766 1.83890E-003
 502.016 1.84230E-003
 502.282 1.84720E-003
 502.532 1.84960E-003
 502.797 1.84890E-003
 503.063 1.86020E-003
 503.313 1.86340E-003
 503.579 1.86190E-003
 503.844 1.87040E-003
 504.094 1.88190E-003
 504.360 1.88200E-003
 504.625 1.87830E-003
 504.875 1.88530E-003
 505.141 1.88380E-003
 505.391 1.89500E-003
 505.657 1.88740E-003
 505.922 1.88290E-003
 506.172 1.88970E-003
 506.438 1.89510E-003
 506.704 1.89400E-003
 506.954 1.90510E-003
 507.219 1.91380E-003
 507.485 1.92180E-003
 507.735 1.92380E-003
 508.000 1.94200E-003
 508.250 1.95420E-003
 508.516 1.94520E-003
 508.782 1.94650E-003
 509.032 1.95040E-003
 509.297 1.95890E-003
 509.563 1.96560E-003
 509.813 1.95200E-003
 510.079 1.95570E-003
 510.344 1.95880E-003
 510.594 1.96450E-003
 510.860 1.96590E-003
 511.125 1.97050E-003
 511.375 1.97230E-003
 511.641 1.97890E-003
 511.907 1.98120E-003
 512.157 1.98540E-003
 512.422 1.98730E-003
 512.688 1.98940E-003
 512.938 1.99150E-003
 513.204 1.99790E-003
 513.469 2.00220E-003
 513.719 2.00560E-003
 513.985 2.00090E-003
 514.235 2.00500E-003
 514.500 2.00850E-003
 514.766 2.01690E-003
 515.032 2.01930E-003
 515.297 2.02770E-003
 515.547 2.03620E-003
 515.813 2.04740E-003
 516.079 2.04700E-003
 516.344 2.05160E-003
 516.594 2.05500E-003
 516.860 2.05850E-003
 517.125 2.06860E-003
 517.391 2.07050E-003
 517.657 2.07200E-003
 517.907 2.07390E-003
 518.172 2.07180E-003
 518.438 2.07280E-003
 518.704 2.07920E-003
 518.954 2.08490E-003
 519.219 2.08840E-003
 519.485 2.09640E-003
 519.750 2.10480E-003
 520.016 2.10670E-003
 520.266 2.10940E-003
 520.532 2.11290E-003
 520.797 2.11390E-003
 521.063 2.11950E-003
 521.329 2.12390E-003
 521.579 2.12510E-003
 521.844 2.12810E-003
 522.110 2.12460E-003
 522.375 2.12280E-003
 522.625 2.12510E-003
 522.891 2.12940E-003
 523.157 2.13390E-003
 523.422 2.14150E-003
 523.672 2.14950E-003
 523.938 2.15730E-003
